County,State,Dem,Rep
Galveston,TX,35.52,60.01
Garza,TX,15.5,82.55
Gillespie,TX,17.31,79.05
Glasscock,TX,5.63,91.56
Goliad,TX,26.24,70.66
Gonzales,TX,24.74,72.25
Gray,TX,9.47,87.78
Grayson,TX,21.72,74.5
Gregg,TX,27.97,68.9
Grimes,TX,23.01,74.11
Guadalupe,TX,31.64,63.02
Hale,TX,23.72,71.87
Hall,TX,15.03,81.85
Hamilton,TX,13.23,84.53
Hansford,TX,8.78,88.85
Hardeman,TX,16.46,79.78
Hardin,TX,12.2,86.07
Harris,TX,53.95,41.61
Harrison,TX,26.94,70.62
Hartley,TX,8.86,88.63
Haskell,TX,17.74,79.27
Hays,TX,46.04,46.87
Hemphill,TX,10.62,85.8
Henderson,TX,18.87,78.72
Hidalgo,TX,68.12,27.89
Hill,TX,19.64,77.93
Hockley,TX,17.23,79.46
Hood,TX,15.26,81.42
Hopkins,TX,18.54,79.09
Houston,TX,23.68,74.28
Howard,TX,20.29,76.09
Hudspeth,TX,37.2,57.75
Hunt,TX,20.27,75.77
Hutchinson,TX,10.47,86.35
Irion,TX,11.75,86.16
Jack,TX,9.37,88.75
Jackson,TX,17.05,80.46
Jasper,TX,19.3,79.06
Jeff Davis,TX,35.43,58.35
Jefferson,TX,48.44,48.92
Jim Hogg,TX,77.16,20.29
Jim Wells,TX,54.08,43.78
Johnson,TX,19.07,77.04
Jones,TX,15.7,80.86
Karnes,TX,27.27,70.63
Kaufman,TX,24.91,71.7
Kendall,TX,17.96,77.4
Kenedy,TX,53.23,45.16
Kent,TX,13.59,82.95
Kerr,TX,20.09,76.09
Kimble,TX,10.55,86.94
King,TX,3.14,93.71
Kinney,TX,32.03,65.45
Kleberg,TX,49.19,45.55
Knox,TX,18.07,78.86
Lamar,TX,19.15,77.81
Lamb,TX,19.3,77.87
Lampasas,TX,18.07,77.82
La Salle,TX,54.83,42.35
Lavaca,TX,13.5,84.79
Lee,TX,20.92,76.2
Leon,TX,12.22,85.91
Liberty,TX,20.04,77.85
Limestone,TX,22.97,74.89
Lipscomb,TX,10.14,87.01
Live Oak,TX,17.25,80.52
Llano,TX,17.47,79.44
Loving,TX,6.15,89.23
Lubbock,TX,28.3,66.31
Lynn,TX,20.06,76.95
McCulloch,TX,15.53,82.24
McLennan,TX,34.22,61.03
McMullen,TX,8.02,90.98
Madison,TX,20.54,78.13
Marion,TX,27.49,70.39
Martin,TX,15.1,82.58
Mason,TX,17.21,80.51
Matagorda,TX,28.7,68.6
Maverick,TX,76.52,20.72
Medina,TX,26.87,70.07
Menard,TX,17.82,78.94
Midland,TX,20.37,75.13
Milam,TX,23.67,73.45
Mills,TX,10.82,86.9
Mitchell,TX,16.12,81.06
Montague,TX,10.29,87.47
Montgomery,TX,22.26,73.0
Moore,TX,20.78,75.26
Morris,TX,28.65,69.29
Motley,TX,6.5,92.03
Nacogdoches,TX,30.26,65.29
Navarro,TX,24.35,72.99
Newton,TX,20.89,77.48
Nolan,TX,21.19,73.13
Nueces,TX,47.12,48.62
Ochiltree,TX,9.13,87.54
Oldham,TX,8.18,89.19
Orange,TX,17.92,79.73
Palo Pinto,TX,16.63,80.66
Panola,TX,17.62,81.08
Parker,TX,14.69,81.79
Parmer,TX,19.67,77.66
Pecos,TX,37.13,58.97
Polk,TX,21.09,76.45
Potter,TX,26.56,68.09
Presidio,TX,66.03,29.53
Rains,TX,13.36,84.41
Randall,TX,15.41,80.03
Reagan,TX,18.47,78.43
Real,TX,15.59,82.21
Red River,TX,22.26,76.07
Reeves,TX,52.1,44.5
Refugio,TX,35.07,62.08
Roberts,TX,3.61,94.58
Robertson,TX,31.31,66.35
Rockwall,TX,24.03,70.81
Runnels,TX,11.98,85.93
Rusk,TX,20.57,76.7
Sabine,TX,13.2,85.96
San Augustine,TX,25.5,73.47
San Jacinto,TX,19.7,77.92
San Patricio,TX,36.35,60.17
San Saba,TX,12.43,85.91
Schleicher,TX,19.64,77.53
Scurry,TX,13.8,83.02
Shackelford,TX,6.85,91.62
Shelby,TX,19.35,79.01
Sherman,TX,10.27,86.31
Smith,TX,26.31,69.52
Somervell,TX,13.88,82.27
Starr,TX,79.12,18.94
Stephens,TX,10.03,87.44
Sterling,TX,11.06,86.73
Stonewall,TX,19.26,79.17
Sutton,TX,22.1,75.92
Swisher,TX,20.96,75.82
Tarrant,TX,43.14,51.74
Taylor,TX,22.04,72.66
Terrell,TX,31.96,65.75
Terry,TX,22.44,73.29
Throckmorton,TX,10.4,88.49
Titus,TX,27.57,69.13
Tom Green,TX,23.84,71.45
Travis,TX,65.77,27.14
Trinity,TX,19.28,79.15
Tyler,TX,15.57,82.63
Upshur,TX,14.86,82.49
Upton,TX,21.23,74.76
Uvalde,TX,43.14,53.94
Val Verde,TX,51.14,43.25
Van Zandt,TX,12.79,84.39
Victoria,TX,28.3,67.92
Walker,TX,30.77,65.08
Waller,TX,34.25,62.74
Ward,TX,22.73,73.93
Washington,TX,22.8,73.79
Webb,TX,73.47,22.48
Wharton,TX,28.77,68.89
Wheeler,TX,8.41,90.5
Wichita,TX,23.01,72.49
Wilbarger,TX,19.71,77.13
Willacy,TX,67.16,30.36
Williamson,TX,41.27,50.9
Wilson,TX,24.7,72.17
Winkler,TX,22.39,74.79
Wise,TX,13.77,83.43
Wood,TX,14.04,83.84
Yoakum,TX,18.5,78.03
Young,TX,11.37,85.65
Zapata,TX,65.66,32.75
Zavala,TX,77.62,20.44
Beaver,UT,10.54,73.37
Box Elder,UT,11.48,61.53
Cache,UT,18.33,45.25
Carbon,UT,21.47,65.95
Daggett,UT,16.14,69.39
Davis,UT,20.51,44.35
Duchesne,UT,7.16,78.82
Emery,UT,8.81,79.37
Garfield,UT,15.15,67.96
Grand,UT,42.6,42.93
Iron,UT,13.74,64.84
Juab,UT,10.47,66.97
Kane,UT,20.94,64.02
Millard,UT,8.18,73.26
Morgan,UT,11.05,61.05
Piute,UT,6.44,85.75
Rich,UT,9.3,71.29
Salt Lake,UT,41.5,32.58
San Juan,UT,36.9,47.8
Sanpete,UT,10.35,65.12
Sevier,UT,7.99,77.52
Summit,UT,50.29,35.11
Tooele,UT,20.79,50.79
Uintah,UT,7.73,76.26
Utah,UT,14.01,50.18
Wasatch,UT,24.97,49.85
Washington,UT,16.49,68.38
Wayne,UT,19.0,67.74
Weber,UT,26.89,46.78
Addison,VT,58.95,27.83
Bennington,VT,54.88,34.09
Caledonia,VT,45.79,39.32
Chittenden,VT,65.71,22.3
Essex,VT,34.84,51.49
Franklin,VT,43.67,40.88
Grand Isle,VT,50.96,36.19
Lamoille,VT,56.74,27.97
Orange,VT,51.48,34.18
Orleans,VT,43.04,42.83
Rutland,VT,46.04,42.14
Washington,VT,59.81,25.71
Windham,VT,63.36,24.1
Windsor,VT,58.66,28.75
Accomack,VA,42.61,54.26
Albemarle,VA,58.78,33.95
Alleghany,VA,29.57,66.54
Amelia,VA,30.23,66.88
Amherst,VA,32.85,63.13
Appomattox,VA,25.3,71.46
Arlington,VA,75.83,16.64
Augusta,VA,22.5,71.99
Bath,VA,26.76,68.71
Bedford,VA,22.97,72.1
Bland,VA,14.43,81.97
Botetourt,VA,23.98,71.38
Brunswick,VA,58.43,39.72
Buchanan,VA,18.61,78.9
Buckingham,VA,42.91,54.19
Campbell,VA,24.2,71.0
Caroline,VA,45.14,50.16
Carroll,VA,18.74,78.09
Charles City,VA,60.77,35.94
Charlotte,VA,37.11,59.91
Chesterfield,VA,45.97,48.22
Clarke,VA,37.15,56.75
Craig,VA,19.38,76.68
Culpeper,VA,34.92,60.08
Cumberland,VA,41.5,54.97
Dickenson,VA,20.73,76.58
Dinwiddie,VA,42.47,54.86
Essex,VA,47.32,49.46
Fairfax,VA,64.43,28.61
Fauquier,VA,34.63,59.07
Floyd,VA,28.57,65.75
Fluvanna,VA,42.38,51.68
Franklin,VA,26.91,68.85
Frederick,VA,29.51,64.5
Giles,VA,23.75,71.97
Gloucester,VA,27.54,66.75
Goochland,VA,34.83,59.73
Grayson,VA,19.31,76.76
Greene,VA,30.44,61.88
Greensville,VA,58.63,39.81
Halifax,VA,40.58,57.1
Hanover,VA,30.9,63.18
Henrico,VA,57.44,36.6
Henry,VA,34.03,63.13
Highland,VA,26.67,68.87
Isle of Wight,VA,37.4,57.91
James City,VA,44.26,49.35
King and Queen,VA,39.78,56.88
King George,VA,33.25,60.92
King William,VA,30.18,65.33
Lancaster,VA,43.18,53.02
Lee,VA,17.31,80.25
Loudoun,VA,55.06,38.21
Louisa,VA,35.27,59.78
Lunenburg,VA,39.87,57.36
Madison,VA,31.57,63.32
Mathews,VA,29.43,66.22
Mecklenburg,VA,42.05,55.46
Middlesex,VA,35.03,60.99
Montgomery,VA,46.53,45.22
Nelson,VA,44.39,49.98
New Kent,VA,28.99,66.36
Northampton,VA,52.77,43.55
Northumberland,VA,38.56,58.16
Nottoway,VA,41.95,55.04
Orange,VA,34.5,60.93
Page,VA,23.41,72.91
Patrick,VA,20.74,75.71
Pittsylvania,VA,29.11,68.21
Powhatan,VA,24.04,70.38
Prince Edward,VA,50.21,44.85
Prince George,VA,39.66,56.58
Prince William,VA,57.6,36.51
Pulaski,VA,27.51,68.06
Rappahannock,VA,38.97,56.64
Richmond,VA,36.79,60.45
Roanoke,VA,33.41,61.0
Rockbridge,VA,32.5,61.88
Rockingham,VA,24.98,69.33
Russell,VA,19.03,77.75
Scott,VA,15.65,81.65
Shenandoah,VA,25.71,68.72
Smyth,VA,20.67,75.64
Southampton,VA,40.52,56.75
Spotsylvania,VA,38.7,55.35
Stafford,VA,42.33,51.37
Surry,VA,53.74,43.02
Sussex,VA,57.08,40.74
Tazewell,VA,15.59,81.7
Warren,VA,28.8,65.58
Washington,VA,21.48,74.75
Westmoreland,VA,44.74,51.88
Wise,VA,17.81,79.71
Wythe,VA,20.78,75.38
York,VA,38.11,55.22
Alexandria City,VA,75.56,17.54
Bedford City,VA,0.0,0.0
Bristol City,VA,26.11,69.62
Buena Vista City,VA,28.79,59.41
Charlottesville City,VA,79.68,13.17
Chesapeake City,VA,46.71,47.97
Clifton Forge City,VA,0.0,0.0
Colonial Heights Cit,VA,27.99,67.18
Covington City,VA,38.37,56.63
Danville City,VA,58.39,38.56
Emporia City,VA,64.67,33.35
Fairfax City,VA,61.25,30.78
Falls Church City,VA,75.02,17.07
Franklin City,VA,62.03,34.99
Fredericksburg City,VA,59.58,33.26
Galax City,VA,28.66,67.47
Hampton City,VA,66.34,28.75
Harrisonburg City,VA,56.77,34.81
Hopewell City,VA,52.44,43.13
Lexington City,VA,61.42,31.08
Lynchburg City,VA,41.48,50.43
Manassas City,VA,54.66,38.63
Manassas Park City,VA,61.24,33.12
Martinsville City,VA,59.81,36.38
Newport News City,VA,60.31,33.67
Norfolk City,VA,68.39,25.85
Norton City,VA,26.23,69.93
Petersburg City,VA,87.2,10.53
Poquoson City,VA,22.31,70.95
Portsmouth City,VA,65.87,29.58
Radford City,VA,48.09,43.37
Richmond City,VA,78.58,15.07
Roanoke City,VA,56.47,37.47
Salem City,VA,34.37,59.11
South Boston City,VA,0.0,0.0
Staunton City,VA,47.38,45.61
Suffolk City,VA,53.84,41.64
Virginia Beach City,VA,44.84,48.38
Waynesboro City,VA,40.9,52.16
Williamsburg City,VA,68.27,25.24
Winchester City,VA,48.42,44.91
Adams,WA,27.16,64.47
Asotin,WA,31.42,57.56
Benton,WA,31.53,56.46
Chelan,WA,37.85,52.61
Clallam,WA,43.61,46.37
Clark,WA,44.49,44.34
Columbia,WA,23.6,67.16
Cowlitz,WA,37.99,51.3
Douglas,WA,30.93,60.39
Ferry,WA,30.13,60.43
Franklin,WA,36.1,53.65
Garfield,WA,22.04,67.22
Grant,WA,26.69,63.29
Grays Harbor,WA,41.02,48.01
Island,WA,47.34,41.71
Jefferson,WA,60.62,28.91
King,WA,69.85,21.04
Kitsap,WA,49.05,38.07
Kittitas,WA,38.18,51.49
Klickitat,WA,37.87,52.28
Lewis,WA,27.43,62.48
Lincoln,WA,21.23,70.09
Mason,WA,41.35,47.16
Okanogan,WA,35.87,54.74
Pacific,WA,42.11,48.85
Pend Oreille,WA,27.57,62.33
Pierce,WA,47.92,40.78
San Juan,WA,64.42,24.14
Skagit,WA,45.97,42.6
Skamania,WA,38.29,50.23
Snohomish,WA,52.22,36.16
Spokane,WA,39.72,48.06
Stevens,WA,24.65,64.8
Thurston,WA,51.27,36.23
Wahkiakum,WA,34.25,55.33
Walla Walla,WA,36.96,52.05
Whatcom,WA,53.24,35.82
Whitman,WA,45.19,41.06
Yakima,WA,39.24,52.34
Barbour,WV,19.98,74.02
Berkeley,WV,28.41,65.13
Boone,WV,20.39,74.09
Braxton,WV,25.9,69.35
Brooke,WV,26.49,68.33
Cabell,WV,34.08,59.09
Calhoun,WV,17.29,77.14
Clay,WV,18.96,76.79
Doddridge,WV,12.64,82.36
Fayette,WV,27.72,66.91
Gilmer,WV,21.13,73.52
Grant,WV,10.31,87.53
Greenbrier,WV,26.47,67.18
Hampshire,WV,18.2,77.11
Hancock,WV,25.48,69.59
Hardy,WV,20.36,75.33
Harrison,WV,27.14,66.14
Jackson,WV,21.64,73.31
Jefferson,WV,38.84,53.88
Kanawha,WV,36.76,57.03
Lewis,WV,19.42,76.04
Lincoln,WV,20.44,74.36
Logan,WV,16.82,79.56
McDowell,WV,23.02,74.11
Marion,WV,29.8,62.77
Marshall,WV,21.85,72.39
Mason,WV,20.26,74.54
Mercer,WV,20.28,75.03
Mineral,WV,17.56,77.71
Mingo,WV,14.4,83.17
Monongalia,WV,39.97,50.13
Monroe,WV,18.98,75.92
Morgan,WV,20.33,74.09
Nicholas,WV,19.21,75.7
Ohio,WV,30.16,61.16
Pendleton,WV,22.4,73.69
Pleasants,WV,19.53,74.17
Pocahontas,WV,25.25,67.92
Preston,WV,19.35,74.73
Putnam,WV,23.34,70.56
Raleigh,WV,21.55,73.76
Randolph,WV,24.93,69.55
Ritchie,WV,12.08,82.95
Roane,WV,22.99,71.12
Summers,WV,24.32,70.61
Taylor,WV,22.61,71.79
Tucker,WV,21.45,73.26
Tyler,WV,13.73,81.15
Upshur,WV,18.99,75.34
Wayne,WV,21.87,72.67
Webster,WV,18.47,76.45
Wetzel,WV,21.53,71.59
Wirt,WV,15.94,78.9
Wood,WV,23.29,70.51
Wyoming,WV,13.48,83.08
Adams,WI,36.97,58.89
Ashland,WI,52.61,41.12
Barron,WI,34.8,60.05
Bayfield,WI,51.53,42.9
Brown,WI,41.38,52.1
Buffalo,WI,36.17,57.99
Burnett,WI,33.75,61.91
Calumet,WI,36.25,57.78
Chippewa,WI,37.66,56.75
Clark,WI,30.87,63.28
Columbia,WI,45.55,47.69
Crawford,WI,44.24,49.64
Dane,WI,70.37,23.04
Dodge,WI,32.42,61.83
Door,WI,45.55,48.77
Douglas,WI,50.39,42.87
Dunn,WI,40.87,51.96
Eau Claire,WI,49.69,42.4
Florence,WI,25.04,71.46
Fond du Lac,WI,33.57,59.89
Forest,WI,34.74,61.32
Grant,WI,41.25,50.68
Green,WI,48.05,45.79
Green Lake,WI,28.6,66.02
Iowa,WI,54.33,39.18
Iron,WI,36.29,59.24
Jackson,WI,41.2,52.94
Jefferson,WI,38.44,54.32
Juneau,WI,34.71,60.76
Kenosha,WI,46.92,47.23
Kewaunee,WI,33.69,61.47
La Crosse,WI,50.89,41.43
Lafayette,WI,42.91,51.91
Langlade,WI,31.91,63.6
Lincoln,WI,36.51,57.1
Manitowoc,WI,35.64,56.99
Marathon,WI,38.09,56.12
Marinette,WI,31.5,64.5
Marquette,WI,35.58,59.68
Menominee,WI,76.61,20.41
Milwaukee,WI,65.48,28.58
Monroe,WI,35.8,57.65
Oconto,WI,29.4,66.04
Oneida,WI,37.66,56.35
Outagamie,WI,40.53,53.1
Ozaukee,WI,36.97,55.84
Pepin,WI,35.98,59.06
Pierce,WI,39.29,52.73
Polk,WI,33.26,60.72
Portage,WI,48.02,44.84
Price,WI,35.24,60.24
Racine,WI,45.22,49.5
Richland,WI,44.23,49.73
Rock,WI,51.71,41.4
Rusk,WI,30.63,64.39
St Croix,WI,36.8,55.19
Sauk,WI,46.85,47.2
Sawyer,WI,38.34,56.75
Shawano,WI,30.63,64.46
Sheboygan,WI,38.48,54.4
Taylor,WI,25.27,69.46
Trempealeau,WI,41.18,53.82
Vernon,WI,44.63,49.06
Vilas,WI,35.05,60.0
Walworth,WI,36.41,56.16
Washburn,WI,35.7,59.13
Washington,WI,27.17,67.41
Waukesha,WI,33.34,59.99
Waupaca,WI,32.39,62.12
Waushara,WI,31.4,63.5
Winnebago,WI,42.52,49.86
Wood,WI,37.61,56.85
Albany,WY,40.39,44.56
Big Horn,WY,11.36,76.49
Campbell,WY,7.28,86.7
Carbon,WY,20.07,69.17
Converse,WY,10.04,82.96
Crook,WY,7.14,87.51
Fremont,WY,24.67,65.6
Goshen,WY,15.94,76.22
Hot Springs,WY,15.47,74.98
Johnson,WY,14.44,78.72
Laramie,WY,28.25,60.65
Lincoln,WY,12.45,76.38
Natrona,WY,19.72,70.62
Niobrara,WY,8.75,84.93
Park,WY,16.79,73.63
Platte,WY,15.88,75.89
Sheridan,WY,20.17,70.75
Sublette,WY,14.67,77.65
Sweetwater,WY,18.86,70.95
Teton,WY,57.92,31.05
Uinta,WY,14.19,72.66
Washakie,WY,13.95,76.32
Weston,WY,8.48,86.02
Unknown,AS,0.0,0.0
Olosega,AS,0.0,0.0
Tutuila,AS,0.0,0.0
Guam,GU,0.0,0.0
Rota,MP,0.0,0.0
Saipan,MP,0.0,0.0
Tinian,MP,0.0,0.0
Adjuntas,PR,0.0,0.0
Aguada,PR,0.0,0.0
Aguadilla,PR,0.0,0.0
Aguas Buenas,PR,0.0,0.0
Aibonito,PR,0.0,0.0
Anasco,PR,0.0,0.0
Arecibo,PR,0.0,0.0
Arroyo,PR,0.0,0.0
Barceloneta,PR,0.0,0.0
Barranquitas,PR,0.0,0.0
Bayamon,PR,0.0,0.0
Cabo Rojo,PR,0.0,0.0
Caguas,PR,0.0,0.0
Camuy,PR,0.0,0.0
Canovanas,PR,0.0,0.0
Carolina,PR,0.0,0.0
Catano,PR,0.0,0.0
Cayey,PR,0.0,0.0
Ceiba,PR,0.0,0.0
Cidra,PR,0.0,0.0
Coamo,PR,0.0,0.0
Comerio,PR,0.0,0.0
Corozal,PR,0.0,0.0
Culebra,PR,0.0,0.0
Dorado,PR,0.0,0.0
Fajardo,PR,0.0,0.0
Florida,PR,0.0,0.0
Guanica,PR,0.0,0.0
Guayama,PR,0.0,0.0
Guayanilla,PR,0.0,0.0
Guaynabo,PR,0.0,0.0
Gurabo,PR,0.0,0.0
Hatillo,PR,0.0,0.0
Hormigueros,PR,0.0,0.0
Isabela,PR,0.0,0.0
Jayuya,PR,0.0,0.0
Juana Diaz,PR,0.0,0.0
Juncos,PR,0.0,0.0
Lajas,PR,0.0,0.0
Lares,PR,0.0,0.0
Las Marias,PR,0.0,0.0
Las Piedras,PR,0.0,0.0
Loiza,PR,0.0,0.0
Luquillo,PR,0.0,0.0
Manati,PR,0.0,0.0
Maricao,PR,0.0,0.0
Maunabo,PR,0.0,0.0
Mayaguez,PR,0.0,0.0
Moca,PR,0.0,0.0
Morovis,PR,0.0,0.0
Nabuabo,PR,0.0,0.0
Naranjito,PR,0.0,0.0
Orocovis,PR,0.0,0.0
Patillas,PR,0.0,0.0
Penuelas,PR,0.0,0.0
Ponce,PR,0.0,0.0
Quebradillas,PR,0.0,0.0
Rincon,PR,0.0,0.0
Rio Grande,PR,0.0,0.0
Sabana Grande,PR,0.0,0.0
Salinas,PR,0.0,0.0
San German,PR,0.0,0.0
San Juan,PR,0.0,0.0
San Lorenzo,PR,0.0,0.0
San Sabastian,PR,0.0,0.0
Santa Isabel,PR,0.0,0.0
Toa Alta,PR,0.0,0.0
Toa Baja,PR,0.0,0.0
Trujillo Alto,PR,0.0,0.0
Utuado,PR,0.0,0.0
Vega Alta,PR,0.0,0.0
Vega Baja,PR,0.0,0.0
Vieques,PR,0.0,0.0
Villalba,PR,0.0,0.0
Yabucoa,PR,0.0,0.0
Yauco,PR,0.0,0.0
St. Croix,VI,0.0,0.0
St. John,VI,0.0,0.0
St. Thomas,VI,0.0,0.0
